modelo,estrato,pmid,gold,resposta,pubs_gold,pubs_chutado,razao,chute_no_abstract
qwen3.6_35b,Q1_Super_Populares,29072241,"glutathione S-transferase T1, M1, and P1",GSTT2,2270,50,0.022026431718061675,False
qwen3.6_35b,Q1_Super_Populares,22035595,adiponectin,CRP,2464,1,0.00040584415584415587,True
qwen3.6_35b,Q1_Super_Populares,31150457,EGFR,KRAS,6689,3056,0.4568694872178203,False
qwen3.6_35b,Q1_Super_Populares,15948239,leptin,adiponectin,1914,2464,1.2873563218390804,False
qwen3.6_35b,Q1_Super_Populares,22984553,BRCA1/2,BRCA1,2214,3456,1.5609756097560976,False
qwen3.6_35b,Q1_Super_Populares,27736875,NOTCH1,TSPEAR,1591,16,0.01005656819610308,True
qwen3.6_35b,Q1_Super_Populares,28957360,Toll like receptor 4,CD14,2778,824,0.2966162706983441,False
qwen3.6_35b,Q1_Super_Populares,17141222,Src,Cbl,1520,790,0.5197368421052632,True
qwen3.6_35b,Q1_Super_Populares,18155264,HLA-A and -B,HLA-B,1682,2225,1.3228299643281807,False
qwen3.6_35b,Q1_Super_Populares,18237245,cyclin D1,ERBB2,1799,3357,1.8660366870483602,False
qwen3.6_35b,Q1_Super_Populares,19284577,receptor for advanced glycation end products,TREM2,1028,351,0.3414396887159533,False
qwen3.6_35b,Q1_Super_Populares,12761493,pRB,p53,1426,11629,8.154978962131837,True
qwen3.6_35b,Q1_Super_Populares,18547262,BCL1,F8,1799,680,0.3779877709838799,False
qwen3.6_35b,Q1_Super_Populares,30628725,FAK,SRC,1103,1520,1.3780598368087036,False
qwen3.6_35b,Q1_Super_Populares,31018945,von Willebrand Factor,SERPINA3,1035,240,0.2318840579710145,False
qwen3.6_35b,Q1_Super_Populares,1672777,brain natriuretic peptide,ANP,1153,315,0.2732003469210755,True
qwen3.6_35b,Q1_Super_Populares,17335808,Hypoxia-inducible factor 1alpha,HIF-1,3911,215,0.054973152646382,False
qwen3.6_35b,Q1_Super_Populares,19091404,cyclin D1,p27,1799,1,0.0005558643690939411,False
qwen3.6_35b,Q1_Super_Populares,32646478,SOD1,SOD2,1331,986,0.7407963936889557,False
qwen3.6_35b,Q1_Super_Populares,33060727,galectin-3,VEGF,1065,5214,4.895774647887324,True
qwen3.6_35b,Q1_Super_Populares,12482669,ERK1/2,ERK,1498,2345,1.5654205607476634,False
qwen3.6_35b,Q1_Super_Populares,25344320,beta-catenin,PI3K,3367,1725,0.5123255123255124,True
qwen3.6_35b,Q1_Super_Populares,26420348,matrix metalloproteinase 9,p53,3162,11629,3.6777356103731815,False
qwen3.6_35b,Q1_Super_Populares,28242758,EZH2,Myc,1554,2704,1.74002574002574,False
qwen3.6_35b,Q1_Super_Populares,28402926,SDF-1,RhoA,1471,1175,0.7987763426240653,False
qwen3.6_35b,Q1_Super_Populares,37554278,PTK2,RAGE,1103,1028,0.9320036264732547,True
qwen3.6_35b,Q1_Super_Populares,23541532,TDP-43,APP,1108,3204,2.891696750902527,False
qwen3.6_35b,Q1_Super_Populares,24078094,CDKN1B,ESR1,1107,3640,3.288166214995483,False
qwen3.6_35b,Q1_Super_Populares,24963148,MCP-1,TNF-alpha,1642,6448,3.9269183922046285,False
qwen3.6_35b,Q1_Super_Populares,25311665,STAT1,STAT5,1158,441,0.38082901554404147,False
qwen3.6_35b,Q1_Super_Populares,12687213,IL-10,IL-4,3484,1301,0.37342135476463834,True
qwen3.6_35b,Q1_Super_Populares,15537704,phosphatase and tensin homolog,PTP1B,2820,495,0.17553191489361702,False
qwen3.6_35b,Q1_Super_Populares,19621391,Cyclooxygenase-2,COX-2,2314,164,0.07087294727744166,True
qwen3.6_35b,Q1_Super_Populares,21673190,BiP,DNAJA2,1188,270,0.22727272727272727,False
qwen3.6_35b,Q1_Super_Populares,15572666,p21,p73,1844,694,0.37635574837310193,True
qwen3.6_35b,Q1_Super_Populares,20827430,GSTP1,p53,1727,11629,6.733642154024319,True
qwen3.6_35b,Q1_Super_Populares,27094578,beta1 integrin,Ets-1,1513,454,0.30006609385327165,True
qwen3.6_35b,Q1_Super_Populares,37968472,PIK3CA,CTNNB1,1725,3367,1.9518840579710144,False
qwen3.6_35b,Q1_Super_Populares,12181570,Rac1,Rac,1346,3746,2.7830609212481425,True
qwen3.6_35b,Q1_Super_Populares,20869334,ATM,DNA-PKcs,1579,933,0.590880303989867,True
qwen3.6_35b,Q1_Super_Populares,25687825,Nrf2,GPX1,1916,413,0.21555323590814196,False
qwen3.6_35b,Q1_Super_Populares,16781717,apolipoprotein A1/C3/A4/A5,APOA5,1129,462,0.4092116917626218,True
qwen3.6_35b,Q1_Super_Populares,22290228,PTEN,p16,2820,1,0.0003546099290780142,False
qwen3.6_35b,Q1_Super_Populares,36640339,ATM,BRCA1,1579,3456,2.188727042431919,False
qwen3.6_35b,Q1_Super_Populares,18790046,SOD1,SOD2,1331,986,0.7407963936889557,False
qwen3.6_35b,Q1_Super_Populares,19959759,Leptin,adiponectin,1914,2464,1.2873563218390804,True
qwen3.6_35b,Q1_Super_Populares,23293110,VEGFR-2,VEGF,1105,5214,4.718552036199095,False
qwen3.6_35b,Q1_Super_Populares,22628023,IL-10,IL6,3484,5468,1.5694603903559128,False
qwen3.6_35b,Q1_Super_Populares,26457672,c-Src,Syk,1520,591,0.3888157894736842,False
qwen3.6_35b,Q1_Super_Populares,26937962,GSTM1,GSTP1,2270,1727,0.7607929515418502,False
qwen3.6_35b,Q1_Super_Populares,29111166,caveolin-1,PI3K,1228,1725,1.4047231270358307,True
qwen3.6_35b,Q1_Super_Populares,31609157,CTLA-4,PD-1,1339,1252,0.935026138909634,False
qwen3.6_35b,Q1_Super_Populares,16782382,cyclooxygenase-2,COX-2,2314,164,0.07087294727744166,False
qwen3.6_35b,Q1_Super_Populares,25810340,SMAD3,Akt,1034,3746,3.622823984526112,True
qwen3.6_35b,Q1_Super_Populares,31629819,SIRT1,PTEN,1828,2820,1.5426695842450766,False
qwen3.6_35b,Q2_Medios,10982185,JAK3,ADA,276,271,0.9818840579710145,False
qwen3.6_35b,Q2_Medios,12486717,aldose reductase,AKR1C1,248,114,0.4596774193548387,False
qwen3.6_35b,Q2_Medios,15454735,CYP2A6,CYP2D6,318,1089,3.4245283018867925,False
qwen3.6_35b,Q2_Medios,24101588,APOBEC3C,APOBEC3G,151,640,4.23841059602649,False
qwen3.6_35b,Q2_Medios,27339399,SOCS1,miR-140,485,266,0.5484536082474227,False
qwen3.6_35b,Q2_Medios,31037158,HOXB13,HOXB7,156,115,0.7371794871794872,False
qwen3.6_35b,Q2_Medios,31970886,HOXB9,HOXB7,106,115,1.0849056603773586,False
qwen3.6_35b,Q2_Medios,23601003,HLA-DP,HLA-DRB1,429,2875,6.701631701631702,False
qwen3.6_35b,Q2_Medios,25008994,Dectin-1,CCL28,152,56,0.3684210526315789,False
qwen3.6_35b,Q2_Medios,27878304,MEK5,MAPK7,105,244,2.323809523809524,False
qwen3.6_35b,Q2_Medios,35247231,PLA2G6,WDR45,186,77,0.41397849462365593,False
qwen3.6_35b,Q2_Medios,19177501,XPC,XRCC4,452,291,0.6438053097345132,False
qwen3.6_35b,Q2_Medios,25903336,APC1,APC2,187,138,0.7379679144385026,False
qwen3.6_35b,Q2_Medios,26521940,SHP,FXR,161,320,1.9875776397515528,False
qwen3.6_35b,Q2_Medios,29276125,TPX2,Nek9,260,130,0.5,True
qwen3.6_35b,Q2_Medios,2308864,pG2,CYP11B1,188,129,0.6861702127659575,False
qwen3.6_35b,Q2_Medios,18287540,NDUFA9,NDUFS2,142,178,1.2535211267605635,False
qwen3.6_35b,Q2_Medios,18301763,TRPV6,KCNQ1,141,640,4.539007092198582,False
qwen3.6_35b,Q2_Medios,28267437,DEPTOR,IRS1,104,659,6.336538461538462,True
qwen3.6_35b,Q2_Medios,29227529,NS5ATP9,LC3,108,397,3.675925925925926,False
qwen3.6_35b,Q2_Medios,29604056,CRIPTO,IGF2,120,749,6.241666666666666,False
qwen3.6_35b,Q2_Medios,32892482,BACH2,HNRNPA2B1,120,559,4.658333333333333,False
qwen3.6_35b,Q2_Medios,35069550,HuR,IGF2BP1,811,438,0.5400739827373613,False
qwen3.6_35b,Q2_Medios,37522198,CD59,CD44,290,1496,5.158620689655172,False
qwen3.6_35b,Q2_Medios,9393856,Bcl-xL,VDAC1,781,433,0.5544174135723432,False
qwen3.6_35b,Q2_Medios,9780231,plasminogen activator inhibitor type 2,SERPINA3,145,240,1.6551724137931034,False
qwen3.6_35b,Q2_Medios,12388095,ATRC1,y+LAT-2,102,42,0.4117647058823529,False
qwen3.6_35b,Q2_Medios,18955490,matrix metalloproteinase-7,ADAM12,513,233,0.45419103313840153,False
qwen3.6_35b,Q2_Medios,21832278,IFNAR,IFNAR2,209,147,0.7033492822966507,False
qwen3.6_35b,Q2_Medios,26147638,prostate stem cell antigen,CDH1,142,280,1.971830985915493,False
qwen3.6_35b,Q2_Medios,29233503,FOXA2,FOXL1,195,32,0.1641025641025641,False
qwen3.6_35b,Q2_Medios,30578397,BMP9,ACVRL1,141,195,1.3829787234042554,False
qwen3.6_35b,Q2_Medios,36233342,RAI14,LINC00460,158,34,0.21518987341772153,False
qwen3.6_35b,Q2_Medios,12557231,MEL1,MECOM,110,248,2.2545454545454544,False
qwen3.6_35b,Q2_Medios,15548692,WWOX,WWP1,334,176,0.5269461077844312,False
qwen3.6_35b,Q2_Medios,19157142,urokinase-type plasminogen activator,VEGF,594,5214,8.777777777777779,False
qwen3.6_35b,Q2_Medios,26700805,GEMIN1,SMN,300,156,0.52,True
qwen3.6_35b,Q2_Medios,29931229,RBPJ,YY1,244,562,2.30327868852459,False
qwen3.6_35b,Q2_Medios,30073324,BAP1,BRAF,420,2752,6.552380952380952,False
qwen3.6_35b,Q2_Medios,36891052,APOC1,CCL2,216,1642,7.601851851851852,False
qwen3.6_35b,Q2_Medios,10852966,p62dok,SLAM,106,107,1.009433962264151,False
qwen3.6_35b,Q2_Medios,12576441,CD23,BCL6,151,436,2.8874172185430464,False
qwen3.6_35b,Q2_Medios,20018869,leukemia-associated RhoGEF,Tiam1,121,196,1.6198347107438016,True
qwen3.6_35b,Q2_Medios,22884369,ID3,SMAD1,138,198,1.434782608695652,False
qwen3.6_35b,Q2_Medios,21410658,HLA-DRB4,HLA-DQB1,194,1556,8.02061855670103,False
qwen3.6_35b,Q2_Medios,28165497,Wnt7a,Wnt5a,108,482,4.462962962962963,False
qwen3.6_35b,Q2_Medios,31235784,DARPP-32,DRP,116,193,1.6637931034482758,False
qwen3.6_35b,Q2_Medios,32753499,PPP6C,PPM1A,176,133,0.7556818181818182,False
qwen3.6_35b,Q2_Medios,33970409,Octamer transcription factor-1,STAT3,253,3707,14.652173913043478,False
qwen3.6_35b,Q2_Medios,34564849,DUOX2,TPO,135,152,1.125925925925926,False
qwen3.6_35b,Q2_Medios,17363767,EPHX1,GSTM1,427,2270,5.31615925058548,False
qwen3.6_35b,Q2_Medios,19033397,SLC30A8,KCNJ11,247,424,1.7165991902834008,True
qwen3.6_35b,Q2_Medios,29850896,MUS81,SLX4,145,115,0.7931034482758621,True
qwen3.6_35b,Q2_Medios,30709905,RAB8A,RAB7,230,378,1.6434782608695653,False
qwen3.6_35b,Q2_Medios,21880146,Mesothelin,HIF-1alpha,179,3911,21.849162011173185,False
qwen3.6_35b,Q2_Medios,22619278,pim-1,ERK,301,2345,7.790697674418604,False
qwen3.6_35b,Q2_Medios,25365549,GLP,EZH2,167,1554,9.305389221556887,False
qwen3.6_35b,Q2_Medios,25383660,CENP-E,Kif22,133,100,0.7518796992481203,False
qwen3.6_35b,Q2_Medios,30377053,interleukin-22,EGF,421,797,1.8931116389548694,False
qwen3.6_35b,Q2_Medios,20853600,L-arginine amidinohydrolase,ARG1,119,283,2.3781512605042017,False
qwen3.6_35b,Q2_Medios,23794184,IL-31,TSLP,116,334,2.8793103448275863,False
qwen3.6_35b,Q2_Medios,23975336,SGLT1,GLUT5,129,66,0.5116279069767442,False
qwen3.6_35b,Q2_Medios,37990490,SerpinB3,SERPINA3,184,240,1.3043478260869565,False
qwen3.6_35b,Q2_Medios,9230071,Rab9,Arf1,114,302,2.6491228070175437,False
qwen3.6_35b,Q2_Medios,22882268,PINX1,TP53,119,11629,97.72268907563026,False
qwen3.6_35b,Q2_Medios,23329754,FGF19,Ghrelin,155,920,5.935483870967742,False
qwen3.6_35b,Q2_Medios,23364988,lysosomal-associated transmembrane protein 4 beta,GDF5,106,174,1.6415094339622642,False
qwen3.6_35b,Q2_Medios,30711569,MEG3,LINC00460,337,34,0.10089020771513353,False
qwen3.6_35b,Q2_Medios,38146125,CXCL16,CXCL10,206,776,3.766990291262136,False
qwen3.6_35b,Q2_Medios,26803106,Sirtuin 6,HIF-1alpha,368,3911,10.627717391304348,True
qwen3.6_35b,Q2_Medios,27609643,WDR1,CFL1,163,510,3.128834355828221,False
qwen3.6_35b,Q2_Medios,38831335,NEDD4L,NEDD4,395,462,1.169620253164557,True
qwen3.6_35b,Q2_Medios,10224125,AF6,RasGRP1,175,67,0.38285714285714284,False
qwen3.6_35b,Q2_Medios,25758468,CD45,CD14,353,824,2.3342776203966005,True
qwen3.6_35b,Q2_Medios,26407101,CD31,CD38,338,317,0.9378698224852071,True
qwen3.6_35b,Q2_Medios,32205441,polynucleotide kinase 3'-phosphatase,ATXN3,122,333,2.7295081967213113,True
qwen3.6_35b,Q2_Medios,33616086,FcgammaRIIB,TIGIT,226,137,0.6061946902654868,False
qwen3.6_35b,Q2_Medios,11590181,giantin,GMAP-210,143,106,0.7412587412587412,False
qwen3.6_35b,Q2_Medios,21404621,OS-9,EDEM1,119,58,0.48739495798319327,False
qwen3.6_35b,Q2_Medios,24204859,IFNL3,IFNL4,601,129,0.2146422628951747,False
qwen3.6_35b,Q2_Medios,24574362,ACTN4,MYC,423,2704,6.392434988179669,False
qwen3.6_35b,Q2_Medios,27517149,SNHG1,LINC00460,146,34,0.2328767123287671,False
qwen3.6_35b,Q2_Medios,29407292,Interleukin-17F,IL17A,259,1656,6.3938223938223935,False
qwen3.6_35b,Q2_Medios,12169206,FHIT,VHL,357,921,2.5798319327731094,False
qwen3.6_35b,Q2_Medios,12234138,NRAMP1,TNF,206,6448,31.300970873786408,False
qwen3.6_35b,Q2_Medios,19332728,OPRT,DPYD,128,270,2.109375,False
qwen3.6_35b,Q2_Medios,30045065,RET,RELA,996,1687,1.6937751004016064,False
qwen3.6_35b,Q2_Medios,31425729,transforming growth factor beta2,VEGF,387,5214,13.472868217054264,False
qwen3.6_35b,Q2_Medios,32970737,INHBA,ACVR2B,320,104,0.325,True
qwen3.6_35b,Q2_Medios,18385516,GRASP55,GMAP-210,127,106,0.8346456692913385,False
qwen3.6_35b,Q2_Medios,19118547,Ankyrin repeat domain 28,ELMO2,107,73,0.6822429906542056,False
qwen3.6_35b,Q2_Medios,20214763,SLC11A1,LIF,206,244,1.1844660194174756,False
qwen3.6_35b,Q2_Medios,24695378,CDKAL1,GIPR,297,88,0.2962962962962963,False
qwen3.6_35b,Q2_Medios,18353079,IL12RB2,IFNG,106,2159,20.367924528301888,False
qwen3.6_35b,Q2_Medios,22844406,HOXB7,HOXA9,115,222,1.9304347826086956,False
qwen3.6_35b,Q2_Medios,23687340,G-CSF receptor,CD124,158,480,3.037974683544304,False
qwen3.6_35b,Q2_Medios,28826039,vaspin,AMH,166,419,2.5240963855421685,False
qwen3.6_35b,Q2_Medios,35025009,Integrin alpha6,TRAF2,372,117,0.31451612903225806,True
qwen3.6_35b,Q2_Medios,38896446,Tribbles1,TRIB3,131,179,1.366412213740458,False
qwen3.6_35b,Q2_Medios,7896837,Lck,Src,564,1520,2.6950354609929077,True
qwen3.6_35b,Q2_Medios,17192875,TGFBR3,SMAD4,172,918,5.337209302325581,False
qwen3.6_35b,Q2_Medios,18592168,LRP8,LPA,147,514,3.496598639455782,False
qwen3.6_35b,Q2_Medios,19299407,CETP,LIPC,707,332,0.4695898161244696,False
qwen3.6_35b,Q2_Medios,23775149,IGF2,DLK1,749,188,0.25100133511348466,False
qwen3.6_35b,Q2_Medios,23956198,FOXG1,KCNK9,120,91,0.7583333333333333,False
qwen3.6_35b,Q2_Medios,28724915,Smurf2,TRIM21,213,419,1.9671361502347418,False
qwen3.6_35b,Q2_Medios,34694182,LTA4H,MMP12,148,216,1.4594594594594594,False
qwen3.6_35b,Q2_Medios,35261819,CCAT1,LINC00460,121,34,0.2809917355371901,False
qwen3.6_35b,Q2_Medios,18284209,TFIIF,TFIID,185,431,2.32972972972973,False
qwen3.6_35b,Q2_Medios,22026458,Glypican-3,Beta-catenin,260,3367,12.95,False
qwen3.6_35b,Q2_Medios,22493371,5-HT2B,5-HT1D,102,56,0.5490196078431373,False
qwen3.6_35b,Q2_Medios,29353204,CDC25B,CCNE1,161,521,3.2360248447204967,False
qwen3.6_35b,Q2_Medios,29561707,INO80,CD133,108,631,5.842592592592593,True
qwen3.6_35b,Q2_Medios,20080080,Lp-PLA(2),PON1,337,1283,3.807121661721068,False
qwen3.6_35b,Q2_Medios,23166521,poly(A)-binding protein nuclear 1,CPSF6,239,269,1.1255230125523012,False
qwen3.6_35b,Q2_Medios,23325686,Ezrin,ALG2,675,51,0.07555555555555556,False
qwen3.6_35b,Q2_Medios,23487342,PTPRA,GCK,137,357,2.605839416058394,False
qwen3.6_35b,Q2_Medios,25657325,NuMA,CENP-32,355,66,0.18591549295774648,True
qwen3.6_35b,Q2_Medios,23642263,UPF1,YBX1,410,777,1.895121951219512,False
qwen3.6_35b,Q2_Medios,24834797,YTHDC2,DDX1,149,320,2.1476510067114094,False
qwen3.6_35b,Q2_Medios,28790309,HHARI,Parkin,105,992,9.447619047619048,False
qwen3.6_35b,Q2_Medios,31380412,IRF4,FOXP3,258,1171,4.538759689922481,False
qwen3.6_35b,Q2_Medios,31900208,Acylglycerol kinase,PIK3C2B,151,121,0.8013245033112583,False
qwen3.6_35b,Q2_Medios,10875927,HOXA5,HOXB7,127,115,0.905511811023622,False
qwen3.6_35b,Q2_Medios,17556010,fucosyltransferase IV,FUT8,113,129,1.1415929203539823,False
qwen3.6_35b,Q2_Medios,18922617,ICSBP,IRF4,168,258,1.5357142857142858,False
qwen3.6_35b,Q2_Medios,21471203,Msx2,Runx2,106,641,6.047169811320755,False
qwen3.6_35b,Q2_Medios,24418192,CNTNAP2,CDKN2A,150,2699,17.993333333333332,False
qwen3.6_35b,Q2_Medios,28426188,EXT1,DMPK,144,177,1.2291666666666667,False
qwen3.6_35b,Q2_Medios,19303401,arginase 1,AGT,283,1161,4.102473498233215,False
qwen3.6_35b,Q2_Medios,35793009,MiR-135b,miR-21,106,1580,14.90566037735849,False
qwen3.6_35b,Q2_Medios,27021640,IRE1alpha,PERK,325,290,0.8923076923076924,False
qwen3.6_35b,Q2_Medios,37841254,LAG-3,PD-L1,163,2649,16.25153374233129,False
qwen3.6_35b,Q2_Medios,17849285,ASPM,MCPH1,159,154,0.9685534591194969,False
qwen3.6_35b,Q2_Medios,18451177,TIP60,SRC-3,391,438,1.1202046035805626,False
qwen3.6_35b,Q2_Medios,18507837,CCNE1,CDK1,521,1218,2.3378119001919386,False
qwen3.6_35b,Q2_Medios,32167078,Exonuclease 1,XRCC4,164,291,1.774390243902439,False
qwen3.6_35b,Q2_Medios,32783369,BANF1,ZMPSTE24,212,126,0.5943396226415094,False
qwen3.6_35b,Q2_Medios,34418458,PFKP,PDK1,250,165,0.66,False
qwen3.6_35b,Q2_Medios,17123722,AP-2beta,THAP1,112,105,0.9375,False
qwen3.6_35b,Q2_Medios,18854317,NB1,CD88,100,187,1.87,False
qwen3.6_35b,Q2_Medios,18984771,NOV,MAD2,129,354,2.744186046511628,False
qwen3.6_35b,Q2_Medios,18996922,SMC1A,RAD21,347,233,0.6714697406340058,False
qwen3.6_35b,Q2_Medios,20605702,NOS1AP,Dysbindin,150,223,1.4866666666666666,False
qwen3.6_35b,Q2_Medios,26150353,Pin1,SIRT1,529,1828,3.455576559546314,False
qwen3.6_35b,Q2_Medios,27133561,SACS,TUB,126,40,0.31746031746031744,False
qwen3.6_35b,Q2_Medios,36724820,PGRMC1,FTH1,262,259,0.9885496183206107,False
qwen3.6_35b,Q2_Medios,12072519,nectin-1,HVEM,118,154,1.305084745762712,False
qwen3.6_35b,Q2_Medios,15735762,E2Fs 1-5,E2F1,225,970,4.311111111111111,True
qwen3.6_35b,Q2_Medios,19356052,UGT1A6,UGT1A,133,57,0.42857142857142855,True
qwen3.6_35b,Q2_Medios,21440262,SPG11,KIF5A,114,134,1.1754385964912282,False
qwen3.6_35b,Q2_Medios,22722750,DNMT3A,NPM1,614,1194,1.9446254071661238,False
qwen3.6_35b,Q2_Medios,25578727,USP24,USP28,104,116,1.1153846153846154,False
qwen3.6_35b,Q2_Medios,31337707,IMPDH2,GART,288,188,0.6527777777777778,False
qwen3.6_35b,Q2_Medios,1915414,p62,NUP153,212,266,1.2547169811320755,False
qwen3.6_35b,Q2_Medios,9498238,CYP11A.,CYP4F8,154,21,0.13636363636363635,False
qwen3.6_35b,Q2_Medios,18337829,CD209,CD1,469,117,0.24946695095948826,True
qwen3.6_35b,Q2_Medios,25209430,VAMP8,ZEB1,131,656,5.00763358778626,False
qwen3.6_35b,Q2_Medios,31158233,APOL1,HBB,318,876,2.7547169811320753,False
qwen3.6_35b,Q2_Medios,31295688,LPP,TNFSF13,147,220,1.4965986394557824,False
qwen3.6_35b,Q2_Medios,19675172,IL-21,IL-2,416,900,2.1634615384615383,False
qwen3.6_35b,Q2_Medios,34378358,PU.1,ZEB1,282,656,2.326241134751773,False
qwen3.6_35b,Q2_Medios,38373841,KLF2,PARP1,195,1610,8.256410256410257,True
qwen3.6_35b,Q2_Medios,24259048,ECM1,EPPIN,134,36,0.26865671641791045,False
qwen3.6_35b,Q2_Medios,24916695,CLIC4,EREG,126,98,0.7777777777777778,False
qwen3.6_35b,Q2_Medios,24973170,CKS1B,CCND3,125,226,1.808,False
qwen3.6_35b,Q2_Medios,25335168,"eukaryotic translation initiation factor 4 gamma, 3",ZNF804A,110,140,1.2727272727272727,False
qwen3.6_35b,Q2_Medios,17479437,GAD65,GAD,129,157,1.2170542635658914,False
qwen3.6_35b,Q2_Medios,23066029,Cdt2,E3,132,79,0.5984848484848485,False
qwen3.6_35b,Q2_Medios,23069210,Msp58,MSR1,109,150,1.3761467889908257,False
qwen3.6_35b,Q2_Medios,24063684,eIF4B,eIF4A,254,366,1.4409448818897639,False
qwen3.6_35b,Q2_Medios,30792187,HAVCR2,HIVEP1,463,80,0.17278617710583152,False
qwen3.6_35b,Q2_Medios,32423802,claudin-2,ZO-1,125,441,3.528,False
qwen3.6_35b,Q2_Medios,38239506,sirtuin 2,SIRT1,314,1828,5.821656050955414,False
qwen3.6_35b,Q2_Medios,8962055,ETF alpha,ETF,169,46,0.27218934911242604,True
qwen3.6_35b,Q2_Medios,10970849,guanylate-binding protein 1,IRG1,128,26,0.203125,False
qwen3.6_35b,Q2_Medios,21870514,matrix Gla-protein,LPA,153,514,3.3594771241830066,False
qwen3.6_35b,Q2_Medios,25053464,MVK,PKN1,124,142,1.1451612903225807,False
qwen3.6_35b,Q2_Medios,27578485,DCP1A,PIWIL1,145,95,0.6551724137931034,False
qwen3.6_35b,Q2_Medios,31578589,Follistatin-like protein 1,ZEB1,137,656,4.788321167883212,False
qwen3.6_35b,Q2_Medios,37278569,RAB6A,RAB27A,183,193,1.0546448087431695,False
qwen3.6_35b,Q2_Medios,23532381,PICT1,NPM1,141,1194,8.46808510638298,False
qwen3.6_35b,Q2_Medios,26018753,E2F7,p53,105,11629,110.75238095238095,False
qwen3.6_35b,Q2_Medios,20565746,HOXA9,TAL1,222,146,0.6576576576576577,False
qwen3.6_35b,Q2_Medios,21131967,GLP,G9a,167,332,1.9880239520958083,False
qwen3.6_35b,Q2_Medios,23317483,Interleukin-13,IL4,740,1301,1.758108108108108,False
qwen3.6_35b,Q2_Medios,25098814,Ro52,Ro60,419,122,0.2911694510739857,True
qwen3.6_35b,Q2_Medios,27429853,PCDH15,RGS1,128,69,0.5390625,False
qwen3.6_35b,Q2_Medios,22675500,Atrophin-1,BCL11A,119,191,1.6050420168067228,True
qwen3.6_35b,Q2_Medios,24882571,TLR5,TLR3,259,749,2.891891891891892,False
qwen3.6_35b,Q2_Medios,26832416,SMARCAL1,FANCD2,107,356,3.3271028037383177,False
qwen3.6_35b,Q2_Medios,20619150,ANRIL,HOTAIR,325,503,1.5476923076923077,False
qwen3.6_35b,Q2_Medios,22106281,Rac2,Rac,172,3746,21.77906976744186,True
qwen3.6_35b,Q2_Medios,24386364,BTF3,HIF1A,136,3911,28.75735294117647,False
qwen3.6_35b,Q2_Medios,25337209,AdipoR2,PTEN,163,2820,17.300613496932517,False
qwen3.6_35b,Q2_Medios,33917494,PER2,PER,205,158,0.7707317073170732,True
qwen3.6_35b,Q2_Medios,34583995,glutamine synthetase,IKZF1,177,400,2.2598870056497176,True
qwen3.6_35b,Q2_Medios,34673637,FGFR4,FGF23,267,654,2.449438202247191,False
qwen3.6_35b,Q2_Medios,18434323,pregnancy-associated plasma protein-A,ADAM10,289,424,1.467128027681661,False
qwen3.6_35b,Q2_Medios,19887623,SOX4,SOX17,272,113,0.41544117647058826,False
qwen3.6_35b,Q2_Medios,21337384,fucosyltransferase IV,Fut8,113,129,1.1415929203539823,False
qwen3.6_35b,Q2_Medios,32557257,FKBP4,NR3C1,265,1295,4.886792452830188,False
qwen3.6_35b,Q2_Medios,35170374,RHOT1,ZEB1,116,656,5.655172413793103,False
qwen3.6_35b,Q2_Medios,20858966,neurotensin,amylin,128,358,2.796875,False
qwen3.6_35b,Q2_Medios,28713926,BLK,BCL11B,121,114,0.9421487603305785,False
qwen3.6_35b,Q2_Medios,31169983,PC4,HMGB1,199,1511,7.592964824120603,False
qwen3.6_35b,Q2_Medios,17202338,Klotho,GUSB,529,94,0.1776937618147448,False
qwen3.6_35b,Q2_Medios,18285836,BRIP1,53BP1,220,471,2.140909090909091,False
qwen3.6_35b,Q2_Medios,25780036,CD40,ICOS,627,191,0.30462519936204147,False
qwen3.6_35b,Q2_Medios,27505134,L1CAM,p53,338,11629,34.405325443786985,False
qwen3.6_35b,Q2_Medios,29726059,ETV6,BCR,330,503,1.5242424242424242,False
qwen3.6_35b,Q2_Medios,30515972,Cbl-b,FBXW7,208,618,2.9711538461538463,False
qwen3.6_35b,Q2_Medios,36994687,G-protein-coupled receptor kinase-interacting protein-1,LINC00460,149,34,0.22818791946308725,False
qwen3.6_35b,Q2_Medios,10713044,RAD9,RAD2,149,348,2.335570469798658,False
qwen3.6_35b,Q2_Medios,12190814,MICA,HLA-DQA1,563,838,1.4884547069271759,False
qwen3.6_35b,Q2_Medios,12427559,DDA3,GADD45B,100,80,0.8,False
qwen3.6_35b,Q2_Medios,13679391,CCL7,CCL3,120,299,2.4916666666666667,False
qwen3.6_35b,Q2_Medios,23654079,CD26,CD30,621,237,0.38164251207729466,True
qwen3.6_35b,Q2_Medios,31584786,BNIP3L,BCL2L13,105,66,0.6285714285714286,False
qwen3.6_35b,Q2_Medios,12515253,ELAC2,CYP17,128,590,4.609375,False
qwen3.6_35b,Q2_Medios,15561974,EphA2,EphA7,456,93,0.20394736842105263,False
qwen3.6_35b,Q2_Medios,18845326,DNA ligase IV,RAG1,216,159,0.7361111111111112,False
qwen3.6_35b,Q2_Medios,33865911,IL-33,STAT6,732,405,0.5532786885245902,False
