estrato,pmid,geneid,hgnc_symbol,status,forma_casada,trecho_evidencia
Q4_Cauda_Longa,3927006,28890,IGKV2D-10,descarte_a_fora_abstract,,
Q4_Cauda_Longa,35322763,102723775,C22orf32-1; LINC01315; lnc-C22orf32-1,sobreviveu,,
Q4_Cauda_Longa,12384783,282552,,descarte_nao_verificavel,,
Q4_Cauda_Longa,7789980,1624,DBIL2; DBIP1,sobreviveu,,
Q4_Cauda_Longa,36410635,100874043,TPRG1-AS1,descarte_b_no_abstract,TPRG1-AS1,arcinoma via a novel long noncoding RNA TPRG1-AS1/DNMT3A/CRTAC1 axis.   BACKGROUND: Overe
Q4_Cauda_Longa,31132669,400657,LINC00909; ZNF407-AS1,sobreviveu,,
Q4_Cauda_Longa,7990150,1197,CLK2P; CLK2P1,descarte_a_fora_abstract,,
Q4_Cauda_Longa,22139419,692076,SNORD7; Z30; mgU6-47,descarte_a_fora_abstract,,
Q4_Cauda_Longa,24895164,130406855,TRIB1AL; TRIBAL,descarte_b_no_abstract,TRIBAL,"mpasses a gene, TRIB1-associated locus (TRIBAL), composed of a well-conserved promoter"
Q4_Cauda_Longa,36631436,389895,HAPSTR2,descarte_b_no_abstract,HAPSTR2,The HAPSTR2 retrogene buffers stress signaling and 
Q4_Cauda_Longa,37014032,100507027,LINC00948; Linc-RAM; M1; MLN; MRLN; MUSER1,sobreviveu,,
Q4_Cauda_Longa,8678981,91316,GUSBP11,descarte_a_fora_abstract,,
Q4_Cauda_Longa,29018959,28659,TRAV24,descarte_a_fora_abstract,,
Q4_Cauda_Longa,19535463,4555,MT-TD; MTTD; trnD,descarte_a_fora_abstract,,
Q4_Cauda_Longa,24799664,100526820,CAHM; LINC00468,sobreviveu,,
Q4_Cauda_Longa,11150526,56903,PAPOLB; PAPT,sobreviveu,,
Q4_Cauda_Longa,7999069,642546,HK2P; HK2P1,descarte_a_fora_abstract,,
Q4_Cauda_Longa,17903296,729862,LSP1P3,descarte_a_fora_abstract,,
Q4_Cauda_Longa,29510730,100874041,MACC1-AS1,sobreviveu,,
Q4_Cauda_Longa,15358244,148713,ESP; OST-PTP; PTPRV; PTPRVP,sobreviveu,,
Q4_Cauda_Longa,18046012,105373450,ZPAXP; ZPX1P,descarte_a_fora_abstract,,
Q4_Cauda_Longa,17641261,647275,PNPP1,descarte_a_fora_abstract,,
Q4_Cauda_Longa,35067783,54064,C21orf52; LINC00160; NCRNA00160,sobreviveu,,
Q4_Cauda_Longa,35404750,677779,C3orf66; FLJ41232; LINC00488,sobreviveu,,
Q4_Cauda_Longa,17258408,644444,CDC50C; CDC50CP; TMEM30C; TMEM30CP,sobreviveu,,
Q4_Cauda_Longa,36806685,28643,TCRAV14S1; TRAV38-2/DV8; TRAV38-2DV8; TRAV382DV8; hADV38S2,descarte_a_fora_abstract,,
Q4_Cauda_Longa,1833775,1817,DRD5P1,descarte_a_fora_abstract,,
Q4_Cauda_Longa,16084724,100130097,KIF28P; KLP-6,descarte_a_fora_abstract,,
Q4_Cauda_Longa,32574189,84808,C1orf170; MGC13275; PERM1; RP11-54O7.8,sobreviveu,,
Q4_Cauda_Longa,31373842,100126324,MIR934; MIRN934; hsa-mir-934,sobreviveu,,
Q4_Cauda_Longa,31604679,100847004,MIR5188; hsa-mir-5188,sobreviveu,,
Q4_Cauda_Longa,9425221,390831,PMM2P1,descarte_a_fora_abstract,,
Q4_Cauda_Longa,8072544,3403,,descarte_nao_verificavel,,
Q4_Cauda_Longa,35764883,100506068,DACT3-AS1,descarte_b_no_abstract,DACT3-AS1,Hypoxia-induced LncRNA DACT3-AS1 upregulates PKM2 to promote metastasis 
Q4_Cauda_Longa,3502690,5233,PGK1P2,descarte_a_fora_abstract,,
Q4_Cauda_Longa,33336752,100506380,C7orf13; LINC01006; MY040; RNF32-DT,descarte_a_fora_abstract,,
Q4_Cauda_Longa,19077231,654816,NCF1B; SH3PXD1B,descarte_a_fora_abstract,,
Q4_Cauda_Longa,26188586,642776,DANT2,sobreviveu,,
Q4_Cauda_Longa,20386566,145858,C15orf32; FLJ32831,descarte_a_fora_abstract,,
Q4_Cauda_Longa,32495869,148645,C1orf211; ICMT-DT; LINC00337; MGC40168; NCRNA00337,sobreviveu,,
Q4_Cauda_Longa,29261648,646719,NIPBL-AS; NIPBL-AS1; NIPBL-DT,sobreviveu,,
Q4_Cauda_Longa,27910778,100422987,MIR3202-1; hsa-mir-3202-1,descarte_a_fora_abstract,,
Q4_Cauda_Longa,31364107,102465872,MIR8073; hsa-mir-8073,sobreviveu,,
Q4_Cauda_Longa,23876241,116179,TGM7; TGMZ,sobreviveu,,
Q4_Cauda_Longa,20463881,257203,DSCR9; NCRNA00038,sobreviveu,,
Q4_Cauda_Longa,33261009,146547,FLJ90661; PRSS36,descarte_a_fora_abstract,,
Q4_Cauda_Longa,25875936,90592,DKFZp434I1610; ZNF700,sobreviveu,,
Q4_Cauda_Longa,1551402,28926,IGKV2-18,descarte_a_fora_abstract,,
Q4_Cauda_Longa,23985325,110740341,,descarte_nao_verificavel,,
Q4_Cauda_Longa,11745384,28801,IGLV3-13,descarte_a_fora_abstract,,
Q4_Cauda_Longa,30874288,100422903,MIR4288; hsa-mir-4288,sobreviveu,,
Q4_Cauda_Longa,22479202,101928022,LINC01214,descarte_a_fora_abstract,,
Q4_Cauda_Longa,15358107,100526830,SLX1A-SULT1A3,descarte_a_fora_abstract,,
Q4_Cauda_Longa,17885627,1556,CYP2B; CYP2B7P; CYP2B7P1,descarte_a_fora_abstract,,
Q4_Cauda_Longa,10780787,100419029,NF1L4; NF1P4,descarte_a_fora_abstract,,
Q4_Cauda_Longa,35266110,100129794,SLC25A21-AS1,descarte_b_no_abstract,SLC25A21-AS1,Gliomas with Downregulation of lncRNA SLC25A21-AS1 Carry a Dismal Prognosis and an Acceler
Q4_Cauda_Longa,11337751,4416,,sobreviveu,,
Q4_Cauda_Longa,10801852,7495,XBP1; XBP1P1; XBPP1,descarte_a_fora_abstract,,
Q4_Cauda_Longa,16195351,387849,RAB15EP; REP15,sobreviveu,,
Q4_Cauda_Longa,12112072,140907,,sobreviveu,,
Q4_Cauda_Longa,3175763,8373,G13P1; IFI56P; IFIT1P; IFIT1P1; II56P,descarte_a_fora_abstract,,
Q4_Cauda_Longa,33147570,100507632,LINC00968,sobreviveu,,
Q4_Cauda_Longa,23657505,28689,TCRAV20S1; TCRAV4S1; TRAV4,sobreviveu,,
Q4_Cauda_Longa,27531668,102723619,ATXN2-AS,descarte_b_no_abstract,ATXN2-AS,"ATXN2-AS, a gene antisense to ATXN2, is associat"
Q4_Cauda_Longa,22541069,100419743,DBE-T; DBET; DUX4L30,sobreviveu,,
Q4_Cauda_Longa,24152035,254786,OR6C3; OST709,descarte_a_fora_abstract,,
Q4_Cauda_Longa,2676726,7236,TRNAT1; TRT-TGT6-1; TRT1; tRNA-Thr-TGT-6-1,descarte_a_fora_abstract,,
Q4_Cauda_Longa,36261031,100500808,MIR3917; hsa-mir-3917,sobreviveu,,
Q4_Cauda_Longa,37300672,401109,LINC00885; PARylator,sobreviveu,,
Q4_Cauda_Longa,31949211,167555,FAM151B; UNQ9217,sobreviveu,,
Q4_Cauda_Longa,29955039,2616,GAPDHL2; GAPDHP1; GAPDL2; GAPDP1,descarte_a_fora_abstract,,
Q4_Cauda_Longa,32558485,126806670,,descarte_nao_verificavel,,
Q4_Cauda_Longa,24002674,100147773,TMCO1-AS1,descarte_a_fora_abstract,,
Q4_Cauda_Longa,28396580,109245082,PRAL; lncRNA-PRAL,sobreviveu,,
Q4_Cauda_Longa,37469237,100533619,TMPOP2,sobreviveu,,
Q4_Cauda_Longa,34584454,105369611,AC007207.2; LINC03141,descarte_b_no_abstract,AC007207.2,lncRNA AC007207.2 Promotes Malignant Properties of Osteos
Q4_Cauda_Longa,11298326,28890,IGKV2D-10,descarte_a_fora_abstract,,
Q4_Cauda_Longa,416441,28420,IGHV3-53,descarte_a_fora_abstract,,
Q4_Cauda_Longa,814163,28776,IGLV7-43,descarte_a_fora_abstract,,
Q4_Cauda_Longa,31309112,105375014,LINC02570; XXbac-BPG27H4.8,descarte_a_fora_abstract,,
Q4_Cauda_Longa,35331737,285382,C3orf70,descarte_a_fora_abstract,,
Q4_Cauda_Longa,31334828,105373813,CAVIN2-AS1; LOC105373813,sobreviveu,,
Q4_Cauda_Longa,33211221,693202,MIR617; MIRN617; hsa-mir-617,sobreviveu,,
Q4_Cauda_Longa,33753211,105373869,LCAL4; LINC01614; TCONS_00003105,sobreviveu,,
Q4_Cauda_Longa,23226537,102466866,MIR7853; hsa-mir-7853,descarte_a_fora_abstract,,
Q4_Cauda_Longa,34061329,693205,MIR620; MIRN620; hsa-mir-620,descarte_a_fora_abstract,,
Q4_Cauda_Longa,11902138,29768,SDHDP6,descarte_a_fora_abstract,,
Q4_Cauda_Longa,27225868,105373377,PNMA6BL; PNMA6F,descarte_b_no_abstract,PNMA6BL,"ng gene"" translation. The novel protein PNMA6BL specifically expressed in the brain is "
Q4_Cauda_Longa,33001357,253264,ZNF503-AS1; uc.286,descarte_b_no_abstract,ZNF503-AS1,LncRNA ZNF503-AS1 acts as a tumor suppressor in bladder c
Q4_Cauda_Longa,15307048,553192,,descarte_nao_verificavel,,
Q4_Cauda_Longa,29917192,100423026,MIR4299; hsa-mir-4299,sobreviveu,,
Q4_Cauda_Longa,19026782,677778,ACA45; SCARNA15,sobreviveu,,
Q4_Cauda_Longa,39242532,111216283,POLH-AS1; RP3-337H4.8,sobreviveu,,
Q4_Cauda_Longa,18974790,440278,CATSPER2B; CATSPER2P1,descarte_a_fora_abstract,,
Q4_Cauda_Longa,27813118,693234,MIR649; MIRN649; hsa-mir-649,sobreviveu,,
Q4_Cauda_Longa,37460467,403340,,sobreviveu,,
Q4_Cauda_Longa,15782160,55025,,descarte_nao_verificavel,,
Q4_Cauda_Longa,9039502,641298,SMG1P1,descarte_a_fora_abstract,,
Q4_Cauda_Longa,33270518,100885782,MYO16-AS1,descarte_b_no_abstract,MYO16-AS1, 8-lncRNA Prognostic Signature Identify MYO16-AS1 as an Oncogenic lncRNA in Bladder Cance
Q4_Cauda_Longa,29700321,101928847,NCAM1-AS2; RP11-629G13.1,descarte_a_fora_abstract,,
Q4_Cauda_Longa,28426283,348825,FLJ35107; TPRX3P; TPRXL,descarte_a_fora_abstract,,
Q4_Cauda_Longa,19754311,100130801,,descarte_nao_verificavel,,
Q4_Cauda_Longa,21254220,101752400,CAPN10-AS1; CAPN10-DT; locus959,descarte_a_fora_abstract,,
Q4_Cauda_Longa,31066051,100874366,HOXC-AS5; HOXC13-AS,descarte_b_no_abstract,HOXC13-AS,HOXC13-AS promotes breast cancer cell growth thro
Q4_Cauda_Longa,16261168,387573,,descarte_nao_verificavel,,
Q4_Cauda_Longa,23009292,4096,,descarte_nao_verificavel,,
Q4_Cauda_Longa,24376456,149047,,descarte_nao_verificavel,,
Q4_Cauda_Longa,19795399,390037,OR52I1,descarte_a_fora_abstract,,
Q4_Cauda_Longa,17786280,613212,CTXN3,sobreviveu,,
Q4_Cauda_Longa,36656640,100498859,LINC00881; LIPTER,sobreviveu,,
Q4_Cauda_Longa,29311158,101929517,ETS1-AS1; pancEts-1,descarte_a_fora_abstract,,
Q4_Cauda_Longa,31102367,103752554,MYCNUN; MYCNUT; lncUSMycN,sobreviveu,,
Q4_Cauda_Longa,1562593,107063610,,descarte_nao_verificavel,,
Q4_Cauda_Longa,9630250,26821,RNU19; SNORA74A; U19,sobreviveu,,
Q4_Cauda_Longa,28138801,768214,MIR668; MIRN668; hsa-mir-668,sobreviveu,,
Q4_Cauda_Longa,30536379,104797537,GACAT3; LINC01458; lncRNA-AC130710,sobreviveu,,
Q4_Cauda_Longa,18976687,353000,,descarte_nao_verificavel,,
Q4_Cauda_Longa,31575973,644139,PIRT,sobreviveu,,
Q4_Cauda_Longa,9391893,25812,POM121L1; POM121L1P,descarte_a_fora_abstract,,
Q4_Cauda_Longa,30898713,100500858,MIR3622A; hsa-mir-3622a,sobreviveu,,
Q4_Cauda_Longa,30839115,105375914,IL7AS; MITA1; hNAIL,descarte_b_no_abstract,MITA1,"Metabolism-induced tumor activator 1 (MITA1), an Energy Stress-Inducible Long Nonco"
Q4_Cauda_Longa,9817916,9431,OR3.6; OR6DG; OR7E22P,descarte_a_fora_abstract,,
Q4_Cauda_Longa,38279424,401014,DKFZp686O1327; LINC00953; TEX41,sobreviveu,,
Q4_Cauda_Longa,16478971,440044,FLJ16331; Oat6; SLC22A20; SLC22A20P,descarte_b_no_abstract,SLC22A20,"e novel organic anion transporter Oat6 (Slc22a20).   Recently, a novel Slc22 gene family"
Q4_Cauda_Longa,28420705,347516,DC3; DGAT2L6; FLJ25989,descarte_a_fora_abstract,,
Q4_Cauda_Longa,35334070,100616206,MIR4652; hsa-mir-4652,descarte_a_fora_abstract,,
Q4_Cauda_Longa,12616531,107181288,,descarte_nao_verificavel,,
Q4_Cauda_Longa,35791074,100302118,MIR1286; MIRN1286; hsa-mir-1286,sobreviveu,,
Q4_Cauda_Longa,20460270,100505933,ADD3-AS1,descarte_a_fora_abstract,,
Q4_Cauda_Longa,35278131,29779,,sobreviveu,,
Q4_Cauda_Longa,22780124,401491,VLDLR-AS1; lincRNA-VLDLR,descarte_a_fora_abstract,,
Q4_Cauda_Longa,14516435,107966124,,descarte_nao_verificavel,,
Q4_Cauda_Longa,34097121,503627,TPRX2; TPRX2P; TPRX2P1,descarte_b_no_abstract,TPRX2,itive selection and show that TPRX1 and TPRX2 have been the subject of repeated gene 
Q4_Cauda_Longa,22876581,3719,,descarte_nao_verificavel,,
Q4_Cauda_Longa,12970787,107105350,,descarte_nao_verificavel,,
Q4_Cauda_Longa,37167062,653226,SRP9L1; SRP9P1,descarte_a_fora_abstract,,
Q4_Cauda_Longa,33204302,100188949,LINC00426,sobreviveu,,
Q4_Cauda_Longa,41199745,107984262,KAZALD1-DT; Lnc-PDZD7-3,descarte_b_no_abstract,Lnc-PDZD7-3,A newly discovered Lnc-PDZD7-3 increased metastatic and proliferative 
Q4_Cauda_Longa,10899139,110599586,,descarte_nao_verificavel,,
Q4_Cauda_Longa,37605580,100302118,MIR1286; MIRN1286; hsa-mir-1286,descarte_a_fora_abstract,,
Q4_Cauda_Longa,17567994,110091775,C21orf77; CFAP298-TCP10L; FLJ10932; LINC00846,descarte_a_fora_abstract,,
Q4_Cauda_Longa,36105081,388182,FLJ42289; HSD47; SPATA41,sobreviveu,,
Q4_Cauda_Longa,20818382,107522039,,descarte_nao_verificavel,,
Q4_Cauda_Longa,20981099,107832855,,descarte_nao_verificavel,,
Q4_Cauda_Longa,10708521,113633874,,descarte_nao_verificavel,,
Q4_Cauda_Longa,11106375,100033426,HBII-85-14; SNORD116-14,descarte_a_fora_abstract,,
Q4_Cauda_Longa,31262262,101928734,WWC2-AS1,sobreviveu,,
Q4_Cauda_Longa,37271897,64150,C14orf134; DIO3-AS1; DIO3OS; NCRNA00041,sobreviveu,,
Q4_Cauda_Longa,11279517,117187,,descarte_nao_verificavel,,
Q4_Cauda_Longa,34105888,84847,LINC00525,sobreviveu,,
Q4_Cauda_Longa,33378013,100500884,MIR3681; hsa-mir-3681,descarte_a_fora_abstract,,
Q4_Cauda_Longa,11017077,401720,FIGNL2,descarte_a_fora_abstract,,
Q4_Cauda_Longa,36471281,84657,C3orf42; GHRL-AS2; GHRLOS2; LINC00852; NAG73,descarte_b_no_abstract,LINC00852,The LINC00852/miR-29a-3p/JARID2 axis regulates the pr
Q4_Cauda_Longa,33263282,146562,C16orf71; DKFZp686H2240; DNAAF8; Daap1; FLJ43261,descarte_b_no_abstract,C16orf71,"r dynein arms. Among these, we identify C16orf71/Daap1 as a novel axonemal dynein regula"
Q4_Cauda_Longa,35255492,105371450,THBS3-AS1,descarte_a_fora_abstract,,
Q4_Cauda_Longa,1916762,406214,,descarte_nao_verificavel,,
Q4_Cauda_Longa,17619138,645652,MT1XP1; MTL1,descarte_a_fora_abstract,,
Q4_Cauda_Longa,7695643,100526830,SLX1A-SULT1A3,descarte_a_fora_abstract,,
Q4_Cauda_Longa,21810643,100128714,LINC02346,descarte_a_fora_abstract,,
Q4_Cauda_Longa,35624327,28736,TRAJ19,sobreviveu,,
Q4_Cauda_Longa,30518158,728606,LINC01092; PCAT18,sobreviveu,,
Q4_Cauda_Longa,32226304,100507244,MAMDC2-AS1; SMC5-DT,descarte_b_no_abstract,MAMDC2-AS1,ysis identifies host long noncoding RNA MAMDC2-AS1 as a co-factor for HSV-1 nuclear transp
Q4_Cauda_Longa,1464612,111089942,,descarte_nao_verificavel,,
Q4_Cauda_Longa,37725640,340393,C8orfK29; CATSPERQ; TMEM249,descarte_b_no_abstract,TMEM249,"perm flagella. Here, we report that the Tmem249-encoded transmembrane (TM) domain-conta"
Q4_Cauda_Longa,20087950,100196916,,descarte_nao_verificavel,,
Q4_Cauda_Longa,31652445,100616495,MIR2392; hsa-mir-2392,sobreviveu,,
Q4_Cauda_Longa,12408966,337875,H2BP1; HIST2H2BA,descarte_a_fora_abstract,,
Q4_Cauda_Longa,37298284,100422841,MIR3174; hsa-mir-3174,descarte_a_fora_abstract,,
Q4_Cauda_Longa,31152661,7526,D22S670; SYR; YES1P1; YES2; YESP,descarte_a_fora_abstract,,
Q4_Cauda_Longa,23263487,171472,FUSIP1P2; SFRS13AP2; SRSF10P2,descarte_a_fora_abstract,,
Q4_Cauda_Longa,19107232,286494,BRAF2; BRAFP1; BRAFPS2,descarte_a_fora_abstract,,
Q4_Cauda_Longa,24696066,106146144,,descarte_nao_verificavel,,
Q4_Cauda_Longa,16385451,399833,FLJ44653; SPRNP1,descarte_a_fora_abstract,,
Q4_Cauda_Longa,396131,5183,PEPC,descarte_a_fora_abstract,,
Q4_Cauda_Longa,1684376,28618,TCRBV3S2; TCRBV9S2A2PT; TRBV3-2; TRBV32,descarte_a_fora_abstract,,
Q4_Cauda_Longa,30485693,101929447,IATPR; TCONS_00018476; linc-ITGB1,descarte_b_no_abstract,linc-ITGB1,Knockdown of long non-coding RNA linc-ITGB1 inhibits cancer stemness and epithelial
Q4_Cauda_Longa,35788729,127379750,AC004784.1; CTC-490G23.6; PSG11-AS1,descarte_a_fora_abstract,,
Q4_Cauda_Longa,23689137,113633877,,descarte_nao_verificavel,,
Q4_Cauda_Longa,27925372,110386949,,descarte_nao_verificavel,,
Q4_Cauda_Longa,32458152,26776,RNU71B; SNORA71B; U71b,sobreviveu,,
Q4_Cauda_Longa,31642395,693144,MIR559; MIRN559; hsa-mir-559,sobreviveu,,
Q4_Cauda_Longa,36546321,105378020,LINC02528; SIMALR,descarte_b_no_abstract,SIMALR,"crophage Long Intergenic Noncoding RNA, SIMALR, Suppresses Inflammatory Macrophage Apo"
Q4_Cauda_Longa,36385489,101927459,LINC01608; TCONS_00015136,sobreviveu,,
Q4_Cauda_Longa,1279380,81850,KAP1.3; KRTAP1-3,descarte_a_fora_abstract,,
Q4_Cauda_Longa,23328707,101928638,C9orf141; LINC02692; PRR31,descarte_a_fora_abstract,,
Q4_Cauda_Longa,15974297,5177,,sobreviveu,,
Q4_Cauda_Longa,11347906,84503,KIAA1829; ZNF527,descarte_a_fora_abstract,,
Q4_Cauda_Longa,23239821,110386949,,descarte_nao_verificavel,,
Q4_Cauda_Longa,24550385,100271357,RPS15AP21,descarte_a_fora_abstract,,
Q4_Cauda_Longa,18371374,645682,Oct4-pg4; POU5F1P4; POU5FLC1,descarte_a_fora_abstract,,
Q4_Cauda_Longa,37744336,28636,TCRBD2; TRBD2,sobreviveu,,
Q4_Cauda_Longa,31210304,101929328,KCNMA1-AS1,descarte_b_no_abstract,KCNMA1-AS1,KCNMA1-AS1 attenuates apoptosis of epithelial ovar
Q4_Cauda_Longa,30710292,170591,Gm625; S100-zeta; S100Z,sobreviveu,,
Q4_Cauda_Longa,22923026,101929081,IRX4-DT,descarte_a_fora_abstract,,
Q4_Cauda_Longa,25857697,110599588,ASDURF; ASNSD1-SEP,descarte_a_fora_abstract,,
Q4_Cauda_Longa,34664678,100506755,ALOX12-AS1; MIR195HG; MIR497HG,descarte_b_no_abstract,MIR497HG,miR-497/MIR497HG inhibits glioma cell proliferation by t
Q4_Cauda_Longa,3240863,6219,RPS17A; RPS17L1; RPS17P2,descarte_a_fora_abstract,,
Q4_Cauda_Longa,35156780,255193,C19orf34; CSNK1G2-AS1; MGC39696,descarte_a_fora_abstract,,
Q4_Cauda_Longa,12358933,100124696,,descarte_nao_verificavel,,
Q4_Cauda_Longa,31804951,101928062,CNOT2-DT; LINC01481; PRANCR,descarte_b_no_abstract,PRANCR,noncoding RNA CRISPRi screen identifies PRANCR as a novel regulator of epidermal homeo
Q4_Cauda_Longa,14627680,338411,,descarte_nao_verificavel,,
Q4_Cauda_Longa,16581810,58531,PRM3,descarte_a_fora_abstract,,
Q4_Cauda_Longa,41678334,124903065,RP11-46H11.3; SFSPAT; SPAT,descarte_b_no_abstract,RP11-46H11.3,"g proteins (RBPs), we found that lncRNA RP11-46H11.3 translocates into mitochondria via bind"
Q4_Cauda_Longa,33052350,118966792,,descarte_nao_verificavel,,
Q4_Cauda_Longa,31709617,645212,EIF3J-AS1; EIF3J-DT,sobreviveu,,
Q4_Cauda_Longa,12370301,2964,GTF2F2L; GTF2F2P1; TFIIF,descarte_b_no_abstract,TFIIF,"sociated with transcription factor IIF (TFIIF), and the elongation effects of TFIIF a"
Q4_Cauda_Longa,12728256,100129354,NRADDP,descarte_a_fora_abstract,,
Q4_Cauda_Longa,38735373,100616245,MIR4661; hsa-mir-4661,descarte_a_fora_abstract,,
Q4_Cauda_Longa,16322561,337875,H2BP1; HIST2H2BA,descarte_a_fora_abstract,,
Q4_Cauda_Longa,23022100,84546,RNU35B; SNORD35B; U35B,descarte_a_fora_abstract,,
Q4_Cauda_Longa,15980214,664780,,descarte_nao_verificavel,,
Q4_Cauda_Longa,38357893,100506776,TRG-AS1,sobreviveu,,
Q4_Cauda_Longa,3923830,7926,,descarte_nao_verificavel,,
Q4_Cauda_Longa,31033124,727830,DKFZp434B204; FAM75A3; OTTHUMG00000013164; SPATA31A3,sobreviveu,,
Q4_Cauda_Longa,21447600,101448070,,sobreviveu,,
Q4_Cauda_Longa,22331267,9299,RNU30; SNORD30; U30,sobreviveu,,
Q4_Cauda_Longa,36823542,132946,ARL9,sobreviveu,,
Q4_Cauda_Longa,16792503,388610,C1orf225; TRNP; TRNP1,descarte_b_no_abstract,TRNP,trnp: A conserved mammalian gene encoding a 
Q4_Cauda_Longa,38099337,100131434,EOLA1-DT; LINC00893; lnc-CPLC,sobreviveu,,
Q4_Cauda_Longa,30394665,100506394,FLJ44054; GAS6-AS2; GAS6-DT,sobreviveu,,
Q4_Cauda_Longa,11042152,29075,HSPC072; LINC00652,descarte_a_fora_abstract,,
Q4_Cauda_Longa,9673985,100505381,,descarte_nao_verificavel,,
Q4_Cauda_Longa,32278547,349408,TLR8-AS1,descarte_b_no_abstract,TLR8-AS1,LncRNA TLR8-AS1 promotes metastasis and chemoresistance
Q4_Cauda_Longa,15063128,103539957,ERVK-26,descarte_a_fora_abstract,,
Q4_Cauda_Longa,30468482,100271722,LINC00899,sobreviveu,,
Q4_Cauda_Longa,16175500,108251802,,descarte_nao_verificavel,,
Q4_Cauda_Longa,9736780,9030,ERDA1,sobreviveu,,
Q4_Cauda_Longa,19060906,102724968,,descarte_nao_verificavel,,
Q4_Cauda_Longa,20445134,100873924,HLX-AS1,descarte_a_fora_abstract,,
Q4_Cauda_Longa,9434883,110599579,,descarte_nao_verificavel,,
Q4_Cauda_Longa,35870795,400618,FLJ37644; SOX9-AS1,descarte_b_no_abstract,SOX9-AS1,Impact of lncRNA SOX9-AS1 overexpression on the prognosis and pro
Q4_Cauda_Longa,34054851,152225,LINC02085; RDUR,descarte_b_no_abstract,RDUR,"RDUR, a lncRNA, Promotes Innate Antiviral Re"
Q4_Cauda_Longa,37222961,102466720,MIR6720; hsa-mir-6720,sobreviveu,,
Q4_Cauda_Longa,12620387,2414,D7S486; FRA7G,sobreviveu,,
Q4_Cauda_Longa,29547645,340441,A26A1; CT104.3; POTE-8; POTE8; POTEA,sobreviveu,,
Q4_Cauda_Longa,36576700,128266837,RP11-162G10.5; ZNF248-AS1,descarte_b_no_abstract,RP11-162G10.5,cetylation activated long noncoding RNA RP11-162G10.5 promotes breast cancer progression via 
Q4_Cauda_Longa,31163018,100500824,MIR3650; hsa-mir-3650,sobreviveu,,
Q4_Cauda_Longa,35224516,127894021,,descarte_nao_verificavel,,
Q4_Cauda_Longa,18060868,10172,BMZF-3; ZNF256,sobreviveu,,
Q4_Cauda_Longa,10986044,59081,,descarte_nao_verificavel,,
Q4_Cauda_Longa,16339511,105369219,SIRPB3P,descarte_a_fora_abstract,,
Q4_Cauda_Longa,3036367,28749,TRAJ6,descarte_a_fora_abstract,,
Q4_Cauda_Longa,34006929,100422867,MIR378C; hsa-mir-378c,sobreviveu,,
Q4_Cauda_Longa,7133118,4503,MT2P1,descarte_a_fora_abstract,,
Q4_Cauda_Longa,31278033,100302289,MIR1251; MIRN1251; hsa-mir-1251,descarte_a_fora_abstract,,
Q4_Cauda_Longa,22423221,100533975,,descarte_nao_verificavel,,
Q4_Cauda_Longa,17558447,728931,AMD1P3,descarte_a_fora_abstract,,
Q4_Cauda_Longa,27114614,83697,AE4; SLC4A9,sobreviveu,,
Q4_Cauda_Longa,32165673,401172,CTC; FLJ33360; LINC02145,descarte_b_no_abstract,CTC,Long Noncoding RNA CTC Inhibits Proliferation and Invasion by 
Q4_Cauda_Longa,27959439,441376,AARD; C8orf85; LOC441376,descarte_b_no_abstract,AARD,"rginine rich domain containing protein, Aard, is directly regulated by androgen rece"
Q4_Cauda_Longa,26857419,283888,IL21R-AS1,descarte_b_no_abstract,IL21R-AS1,"ly three lncRNAs (CoroMarker, BAT5, and IL21R-AS1) remained as candidate CAD biomarkers. "
Q4_Cauda_Longa,2821803,646362,FTH1P13; FTHL13; FTHP3,descarte_a_fora_abstract,,
Q4_Cauda_Longa,24055526,389073,C2orf80; GONDA1; LOC389073,sobreviveu,,
Q4_Cauda_Longa,8910373,4888,NPY1RL; NPY6R; NPY6RP; PP2,sobreviveu,,
Q4_Cauda_Longa,35048477,100302121,MIR1276; MIRN1276; hsa-mir-1276,sobreviveu,,
Q4_Cauda_Longa,19503096,574459,MIR512-2; MIRN512-2; hsa-mir-512-2,descarte_a_fora_abstract,,
Q4_Cauda_Longa,19068116,5369,PMCHL1,sobreviveu,,
Q4_Cauda_Longa,37309595,100508120,GMDS-AS1; GMDS-DT,sobreviveu,,
Q4_Cauda_Longa,32769488,360132,FKBP9L; FKBP9P1; MGC20531,sobreviveu,,
Q4_Cauda_Longa,8733139,3407,,sobreviveu,,
Q4_Cauda_Longa,38225865,100131138,LINC01405; MASCC1; RP1-46F2.2; VHRT,sobreviveu,,
Q4_Cauda_Longa,31041888,100423025,MIR3198; MIR3198-1; hsa-mir-3198-1,sobreviveu,,
Q4_Cauda_Longa,32419112,100302190,MIR1976; hsa-mir-1976,sobreviveu,,
Q4_Cauda_Longa,22197932,284382,ACTL9; MGC33407,sobreviveu,,
Q4_Cauda_Longa,37106379,100616185,MIR371B; hsa-mir-371b,descarte_a_fora_abstract,,
Q4_Cauda_Longa,33528791,101929688,LINC01251; UBE2R2-AS1,descarte_b_no_abstract,UBE2R2-AS1,UBE2R2-AS1 Inhibits Xenograft Growth in Nude Mice 
Q4_Cauda_Longa,24768205,103752589,RP11-893F2.9; TCONS_00025237; TMEM92-AS1; lncRNA-508851,descarte_a_fora_abstract,,
Q4_Cauda_Longa,11527984,348249,CCL15-CCL14,descarte_a_fora_abstract,,
